3125	2968	1
3125	2219	1
3125	2523	1
3125	1566	2
3125	3177	1
3125	2234	1
3125	1378	2
3125	2673	1
3125	2739	1
2871	2863	1
2863	1103	2
2863	2	2
2863	1969	2
2863	494	2
2863	752	2
2863	1111	2
2863	692	2
2863	2223	1
2863	2631	1
2863	795	2
2863	1788	2
2863	3090	1
2863	1265	2
2863	3008	1
2863	48	2
2863	2324	1
2863	316	2
2863	797	2
2863	2909	1
2863	995	2
2863	2517	1
2863	1636	2
2863	2342	1
2863	1338	2
2863	2727	1
2863	2914	1
2863	2184	1
2863	911	2
2863	1783	2
2863	2989	1
2863	623	2
2863	665	2
2863	1942	2
2863	2758	1
2758	2855	1
2855	1005	2
2855	463	2
2855	2054	2
2855	1617	2
2855	393	2
2855	1259	2
2855	2273	1
2855	180	2
2855	2850	1
2855	1833	2
2855	2189	1
2855	2875	1
2855	1843	2
2855	59	2
2855	3036	1
2855	1809	2
2855	2276	1
2855	1241	2
2855	1431	2
2855	2571	1
2855	2451	1
2855	2901	1
2855	2511	1
2855	1046	2
2855	2586	1
2855	3145	1
2855	1908	2
2855	2645	1
2855	2440	1
2855	661	2
2855	2648	1
2855	1730	2
2855	2867	1
2855	2604	1
2855	2829	1
2863	2353	1
2353	2666	1
2666	2181	1
2666	2235	1
2666	1826	2
2666	2923	1
2666	1276	2
2666	3094	1
2666	1880	2
2666	1710	2
2666	2816	1
2666	1278	2
2666	2844	1
2666	57	2
2666	257	2
2666	2783	1
2666	1314	2
2666	2994	1
2666	1980	2
2666	3042	1
2666	2695	1
2666	861	2
2666	2579	1
2666	265	2
2666	696	2
2666	2205	1
2353	3137	1
3137	1124	2
3137	107	2
3137	955	2
3137	2840	1
3137	117	2
3137	2455	1
3137	2649	1
3137	1467	2
3137	68	2
3137	2798	1
3137	2993	1
3137	2457	1
3137	1127	2
3137	123	2
3137	698	2
3137	2256	1
3137	549	2
3137	1088	2
3137	1558	2
3137	3022	1
3137	474	2
3137	2310	1
3137	198	2
3137	3085	1
3137	1128	2
3137	2820	1
3137	1274	2
3137	2607	1
3137	2376	1
3137	2529	1
3137	593	2
3137	2633	1
3137	1069	2
3137	3144	1
3137	2680	1
3137	885	2
2871	2241	1
2241	1007	2
2241	499	2
2241	1666	2
1666	1122	3
2241	1930	2
1930	587	3
2241	2081	2
2081	1568	3
2241	1862	2
1862	449	3
2241	3218	1
2241	2940	1
2241	1019	2
1019	27	3
2241	2423	1
2241	1375	2
1375	147	3
2241	2766	1
2241	448	2
2241	1414	2
1414	1141	3
2241	2818	1
2241	279	2
279	1461	3
2241	2414	1
2241	2530	1
2241	1789	2
1789	813	3
2241	2497	1
2241	97	2
2241	239	2
2241	2790	1
2241	35	2
35	1166	3
2241	2942	1
2241	1456	2
1456	270	3
2241	3227	1
2241	628	2
628	1032	3
2241	1228	2
1228	956	3
2241	3172	1
2241	2988	1
2241	2877	1
2877	2608	1
2608	2643	1
2608	1312	2
1312	603	3
2608	2724	1
2608	2326	1
2608	1286	2
1286	277	3
2608	112	2
2608	3023	1
2608	2012	2
2608	1885	2
1885	844	3
2608	1339	2
2608	3142	1
2608	2768	1
2608	2220	1
2608	1066	2
2608	683	2
683	423	3
2608	1662	2
2608	551	2
551	1889	3
2608	1709	2
2608	2627	1
2608	1938	2
2608	2729	1
2608	2860	1
2608	1164	2
1164	947	3
2608	2789	1
2608	1391	2
1391	973	3
2608	3202	1
2608	1012	2
2608	2227	1
2608	2354	1
2608	2946	1
2608	2473	1
2608	353	2
2608	2663	1
2608	865	2
2608	2405	1
2608	2183	1
2608	2870	1
2608	1367	2
2608	2431	1
2608	1353	2
2608	2304	1
2608	871	2
2608	2963	1
2608	1161	2
1161	806	3
2608	428	2
428	1934	3
428	1249	3
2608	2866	1
2608	2495	1
2608	385	2
385	1582	3
2608	3181	1
2608	2421	1
2608	99	2
2241	3223	1
2103	1486	3
90	1169	3
1529	1656	3
1231	1595	3
1064	1993	3
739	498	3
192	788	3
1663	1417	3
1021	1530	3
2032	77	3
1125	336	3
3223	3028	1
3028	234	2
234	1611	3
3028	1589	2
3028	2465	1
3028	2872	1
3028	2459	1
3028	81	2
81	50	3
3028	1935	2
3028	229	2
229	1020	3
3028	2022	2
2022	835	3
3028	2446	1
3028	1167	2
3028	2288	1
3028	115	2
3028	676	2
676	71	3
3028	1041	2
3028	2558	1
3028	217	2
3028	2315	1
3028	869	2
869	1299	3
3028	1927	2
1927	1704	3
3028	1677	2
3028	2998	1
3028	9	2
9	150	3
3028	2195	1
3028	519	2
519	1672	3
3028	1916	2
3028	2636	1
3028	452	2
452	134	3
3028	2502	1
3028	2719	1
3028	902	2
3028	2692	1
3028	757	2
3028	1114	2
3028	2949	1
3028	70	2
3028	2684	1
3028	357	2
3028	2708	1
3028	1463	2
1463	900	3
3223	2957	1
2957	2102	2
2102	1023	3
2957	1499	2
2957	1688	2
1688	101	3
2957	501	2
501	1207	3
2957	1448	2
2957	1248	2
2957	1723	2
2957	261	2
2957	148	2
148	2067	3
2957	3134	1
2957	2635	1
2957	2650	1
2957	1603	2
1603	2129	3
2957	609	2
609	1931	3
2957	208	2
208	767	3
2957	1422	2
2957	1847	2
2957	2372	1
2957	2233	1
2957	1861	2
2957	2898	1
2957	1605	2
1605	1911	3
2957	855	2
2957	3071	1
2957	1813	2
1813	701	3
2957	2707	1
2957	80	2
2957	1515	2
1515	471	3
2957	2965	1
2957	702	2
702	1310	3
2957	3117	1
2957	2720	1
2957	1205	2
1205	2052	3
2957	3084	1
2957	3185	1
2957	2557	1
2957	2518	1
2957	3021	1
2957	1800	2
1800	1395	3
2957	2264	1
2957	518	2
3001	3169	1
3169	730	2
3169	1079	2
3169	1933	2
3169	3050	1
3169	262	2
3169	1075	2
3169	1936	2
3169	491	2
3169	3082	1
3169	1298	2
3169	1737	2
3169	2045	2
3169	1352	2
3169	488	2
3169	3153	1
3169	1313	2
3169	460	2
3169	248	2
3169	1790	2
3169	2210	1
3169	1945	2
3169	2296	1
3169	1651	2
3169	1649	2
3169	1907	2
3169	3116	1
3116	1981	2
3116	1849	2
3116	1524	2
3116	1575	2
3116	1827	2
3001	3068	1
3068	1209	2
3068	313	2
3068	34	2
3068	1221	2
3068	3219	1
3068	699	2
3068	2333	1
3068	666	2
3068	2292	1
2292	565	2
2292	741	2
2292	625	2
3068	2955	1
2955	3222	1
2955	13	2
2955	994	2
2487	2570	1
2570	2112	2
2570	152	2
2570	3049	1
2570	3163	1
2570	2524	1
2570	197	2
2570	2655	1
2570	2180	1
2570	1187	2
2570	1093	2
2570	132	2
132	1909	3
2570	306	2
2570	2916	1
2570	142	2
2570	837	2
2570	971	2
2570	2723	1
2570	2959	1
2570	1350	2
2570	1113	2
2570	2833	1
2570	2193	1
2570	2551	1
2570	1360	2
1360	1792	3
2570	2486	1
2570	2320	1
2570	1777	2
1777	910	3
2570	2243	1
2487	3079	1
3079	1960	2
1960	189	3
3079	663	2
3079	1049	2
3079	1822	2
3079	2738	1
3079	1774	2
3079	2130	2
2130	1538	3
3079	2598	1
3079	1955	2
3079	2788	1
3079	1091	2
1091	1801	3
3079	1853	2
3079	1944	2
3079	2697	1
3079	2389	1
3079	890	2
3079	3103	1
3079	1333	2
1333	303	3
2487	2779	1
2779	2422	1
2779	3055	1
2779	1729	2
2779	1315	2
2779	15	2
15	1185	3
2779	65	2
2779	2443	1
2779	2321	1
2779	442	2
2779	573	2
573	170	3
2779	2853	1
2779	2700	1
2779	1714	2
2779	2197	1
2779	2407	1
2779	343	2
343	286	3
2779	2832	1
2779	1856	2
2779	2290	1
2779	2001	2
2001	791	3
2779	2467	1
2779	88	2
88	1750	3
2779	2464	1
2779	2303	1
2779	3012	1
2779	2791	1
2779	3038	1
2779	648	2
648	1639	3
2779	938	2
2779	1868	2
2779	992	2
2779	2186	1
2961	2313	1
2313	2232	1
2232	2245	1
2232	465	2
2232	2623	1
2232	195	2
2232	2560	1
2560	2323	1
2560	541	2
2560	1460	2
2560	1920	2
2560	2350	1
2560	118	2
2560	2653	1
2560	3030	1
2560	3141	1
2560	809	2
2560	443	2
2232	2930	1
2930	2885	1
2930	22	2
2930	295	2
2930	276	2
2930	2476	1
2930	2240	1
2930	812	2
2930	3096	1
2930	2125	2
2930	359	2
2313	3066	1
3066	2572	1
3066	1653	2
3066	1904	2
3066	3157	1
3066	1428	2
3066	2510	1
2313	2576	1
2576	1220	2
2576	3113	1
2576	186	2
2576	2846	1
2846	2373	1
2846	2141	2
2846	778	2
2846	1972	2
2846	2597	1
2313	2224	1
2224	2581	1
2224	312	2
2224	1755	2
2224	2569	1
2224	544	2
2224	179	2
2961	2899	1
2899	3063	1
3063	2982	1
3063	2179	1
2179	2606	1
2179	2055	2
2179	109	2
2179	1090	2
2179	2439	1
2179	2182	1
2179	350	2
2179	2545	1
2179	749	2
2179	2479	1
2179	1329	2
2179	1850	2
3063	3059	1
3059	3196	1
3059	406	2
3059	3167	1
3059	1900	2
3059	2127	2
2899	2857	1
2857	2248	1
2857	95	2
2857	124	2
2857	2763	1
2857	2068	2
2857	1214	2
2899	2701	1
2701	2387	1
2701	1262	2
2701	1252	2
2701	558	2
2701	2432	1
2701	800	2
2701	2088	2
2701	1149	2
2701	523	2
2701	2756	1
2701	2267	1
2899	2760	1
2760	2242	1
2760	1766	2
2760	1593	2
2760	1094	2
2760	2911	1
2760	1602	2
2961	2554	1
2554	1052	2
2554	1953	2
2554	2733	1
2554	319	2
2554	3016	1
3016	2662	1
3016	1685	2
3016	2462	1
3016	2908	1
3016	2344	1
3016	2886	1
3016	238	2
3016	3058	1
3016	3014	1
2554	2499	1
2499	930	2
2499	3077	1
2499	1383	2
2499	1226	2
2499	923	2
2499	3043	1
2961	2270	1
2270	2225	1
2225	2851	1
2225	1243	2
2225	2368	1
2225	308	2
2270	2924	1
2924	2583	1
2924	1272	2
2924	2748	1
2924	1288	2
2924	879	2
2924	2408	1
2540	3007	1
3007	453	2
453	1966	3
3007	2113	2
3007	422	2
3007	1491	2
3007	1690	2
1690	1581	3
3007	2062	2
2062	1176	3
3007	1399	2
3007	602	2
602	756	3
3007	196	2
3007	2764	1
3007	335	2
3007	598	2
598	1876	3
3007	697	2
3007	1823	2
3007	314	2
3007	1	2
3007	417	2
3007	486	2
3007	556	2
3007	1297	2
1297	1317	3
3007	2951	1
3007	631	2
631	1042	3
3007	2159	1
3007	1304	2
3007	1258	2
3007	1014	2
3007	2211	1
3007	1193	2
1193	2076	3
3007	2711	1
3007	932	2
3007	3193	1
3007	60	2
3007	2534	1
3007	1001	2
3007	3	2
3007	1437	2
3007	1172	2
3007	2685	1
3007	1033	2
3007	712	2
3007	1191	2
3007	2316	1
3007	870	2
3007	302	2
3007	2393	1
2393	550	2
550	561	3
2393	866	2
2393	1591	2
2393	650	2
650	1429	3
2393	1821	2
2393	2710	1
2393	843	2
2393	2929	1
2393	644	2
2393	1950	2
3007	2577	1
2577	2638	1
2638	3003	1
2638	853	2
2638	2664	1
2638	2992	1
2638	1650	2
1650	792	3
2638	2226	1
2638	2204	1
2638	126	2
2638	783	2
783	29	3
783	685	3
2638	3217	1
2638	1057	2
1057	532	3
2638	245	2
2638	1796	2
2638	1719	2
2638	325	2
2577	2657	1
2657	492	2
2657	2565	1
2657	1867	2
1867	1224	3
2657	3052	1
2657	1464	2
1464	1478	3
2657	2749	1
2657	1586	2
2657	1393	2
2657	1691	2
2657	119	2
2657	219	2
2577	2622	1
2622	2780	1
2622	1906	2
1906	802	3
2622	2796	1
3007	3024	1
3024	2812	1
3024	1516	2
3024	235	2
235	2131	3
3024	3031	1
3024	1356	2
3024	354	2
3024	2995	1
3024	103	2
3024	993	2
993	1542	3
2540	2588	1
2588	630	2
2588	1498	2
2588	1250	2
2588	1919	2
2588	822	2
2588	651	2
2588	2630	1
2588	1584	2
3215	2174	1
2174	1541	2
2174	332	2
332	230	3
2174	1477	2
2174	1814	2
1814	1238	3
2174	1341	2
1341	659	3
2174	1606	2
1606	801	3
2174	327	2
327	1447	3
2174	887	2
887	517	3
2174	431	2
2174	2823	1
2174	1573	2
1573	1418	3
2174	1727	2
2174	2218	1
2174	1590	2
1590	1613	3
2174	1708	2
1708	1060	3
3215	2896	1
2896	1616	2
1616	642	3
2896	408	2
2896	1825	2
1825	1941	3
2896	1244	2
2896	1407	2
2896	483	2
2896	1734	2
2896	3070	1
2896	145	2
2896	2688	1
2896	1564	2
1564	1455	3
2896	1340	2
2896	2257	1
2896	722	2
3215	3166	1
3166	1351	2
3166	1977	2
3166	875	2
3166	1305	2
3166	525	2
3166	1580	2
3166	2513	1
3166	1902	2
3166	1696	2
3166	3213	1
3166	608	2
608	1320	3
3166	2144	2
2144	79	3
3166	212	2
3215	2777	1
2777	1733	2
1733	521	3
2777	1119	2
2777	1771	2
2777	2038	2
2777	1959	2
2777	762	2
2777	2941	1
2941	634	2
2941	1372	2
2941	652	2
2687	3032	1
3032	1135	2
3032	709	2
3032	424	2
3032	1171	2
3032	2095	2
3032	929	2
3032	899	2
3032	1865	2
3032	1665	2
1665	1798	3
3032	2020	2
2020	1432	3
3032	1811	2
1811	1345	3
3032	1074	2
3032	377	2
3032	237	2
3032	1574	2
1574	240	3
3032	1895	2
1895	620	3
3032	33	2
33	1026	3
3032	143	2
3032	3072	1
3032	1084	2
3032	3111	1
3032	1519	2
2687	2776	1
2776	1382	2
1382	438	3
2776	589	2
589	381	3
2776	1254	2
1254	1190	3
2776	543	2
2776	3056	1
2776	1245	2
2776	2568	1
2776	1282	2
1282	1213	3
2776	528	2
2776	2801	1
2687	3214	1
3214	1507	2
3214	1330	2
1330	660	3
3214	1645	2
3214	2493	1
2687	2831	1
2831	300	2
2831	1898	2
1898	414	3
2831	1374	2
2831	2590	1
2590	278	2
2689	2619	1
2619	1924	2
1924	1255	3
2619	799	2
2619	985	2
2619	965	2
2619	1624	2
1624	1553	3
2619	329	2
329	304	3
2619	481	2
481	470	3
2619	92	2
92	1818	3
2619	810	2
2619	493	2
493	184	3
2619	433	2
2619	2362	1
2619	3210	1
3210	2071	2
3210	106	2
106	546	3
3210	915	2
3210	105	2
3210	2639	1
2689	2573	1
2573	1510	2
1510	475	3
2573	916	2
916	793	3
2573	290	2
290	796	3
2573	1168	2
1168	2142	3
2573	2433	1
2573	1976	2
2573	2480	1
2573	2814	1
2573	1326	2
2573	616	2
2573	1922	2
2573	3051	1
3051	607	2
3051	1424	2
1424	1085	3
3051	2703	1
3051	2105	2
2105	1720	3
2803	2897	1
2897	364	2
2897	1779	2
2897	1929	2
1929	1671	3
2897	1459	2
2897	37	2
2897	476	2
2897	957	2
957	176	3
957	1504	3
2897	1036	2
1036	646	3
2897	804	2
2897	2391	1
2897	751	2
2897	962	2
962	510	3
2897	2970	1
2897	1765	2
2897	320	2
2945	2339	1
2339	2821	1
2339	1173	2
2339	643	2
2339	2214	1
2339	2934	1
2339	1037	2
2339	3184	1
2339	2215	1
2339	2398	1
2339	3199	1
2339	2153	1
2339	884	2
2339	2188	1
2945	2498	1
2498	2428	1
2498	292	2
2498	2800	1
2498	2018	2
2498	46	2
2498	2726	1
2498	2759	1
2498	1483	2
2498	1490	2
2498	3089	1
2498	1534	2
2498	725	2
2498	2452	1
2498	2139	2
2498	1946	2
2263	2967	1
2967	86	2
2967	205	2
2967	1775	2
2967	545	2
2967	1307	2
2967	2291	1
2967	339	2
2967	815	2
2967	574	2
2967	3155	1
2967	1454	2
2967	998	2
2967	703	2
2967	3136	1
2967	1705	2
2967	2154	1
2967	2546	1
2967	576	2
2967	969	2
2967	1961	2
2967	2793	1
2793	694	2
2793	1513	2
2793	42	2
2793	1198	2
2793	2574	1
2793	673	2
2263	2190	1
2190	668	2
2190	987	2
2190	807	2
2190	1216	2
2190	787	2
2190	1794	2
2190	2166	1
2190	951	2
2190	2933	1
2190	407	2
2190	2740	1
2740	1643	2
2740	412	2
2740	2051	2
2740	3162	1
2311	2492	1
2492	2064	2
2492	1658	2
2492	2305	1
2492	246	2
2492	3040	1
2492	256	2
2492	1996	2
2311	2807	1
2807	713	2
2807	1087	2
2311	2839	1
2839	926	2
2311	2585	1
2585	1359	2
2585	3006	1
2585	3159	1
2585	719	2
2311	2806	1
2806	3106	1
2806	2714	1
2806	1489	2
2311	2781	1
2781	2138	2
2781	2107	2
2781	1170	2
2781	32	2
2781	936	2
2781	3128	1
2781	946	2
2781	605	2
2781	772	2
2781	2746	1
2781	1357	2
2810	2626	1
2810	495	2
2810	2284	1
2810	2504	1
2810	2637	1
2810	2132	2
2810	1055	2
2810	2990	1
2810	1858	2
2810	3140	1
2810	2922	1
2810	2521	1
2810	1560	2
2810	2340	1
56	640	3
386	1280	3
1873	982	3
1210	200	3
2810	2519	1
2519	2943	1
2943	2117	2
2943	2926	1
2943	3088	1
2943	1983	2
1983	73	3
2943	1289	2
2519	3198	1
3198	635	2
3198	133	2
3198	2921	1
3198	2958	1
2810	2836	1
2836	2925	1
2836	552	2
2836	1283	2
2836	1054	2
2836	1758	2
1758	1905	3
2836	3188	1
2836	508	2
2836	1253	2
2836	203	2
2810	3118	1
3118	1673	2
1673	1484	3
3118	2209	1
3118	1362	2
1362	903	3
1362	854	3
3118	1715	2
3118	2101	2
2101	1153	3
3118	405	2
3118	708	2
3118	1660	2
3118	3173	1
3118	1807	2
3118	3164	1
3118	324	2
3118	2110	2
3118	2151	2
3118	1206	2
3118	1436	2
3118	1336	2
3118	2932	1
3118	591	2
3118	1076	2
3118	1594	2
2810	2402	1
2402	595	2
595	75	3
2402	3189	1
2402	2122	2
2402	66	2
2402	2075	2
2402	2281	1
2402	1242	2
2402	467	2
2402	1230	2
2402	2667	1
2402	78	2
78	504	3
2402	2962	1
2402	690	2
690	226	3
2402	2469	1
2402	1869	2
2402	1496	2
2402	1154	2
1154	345	3
2810	2429	1
2429	2472	1
2429	814	2
2429	23	2
2810	2247	1
2247	2501	1
2247	1319	2
1319	1099	3
2247	3076	1
2247	1694	2
2810	3221	1
3221	2952	1
3221	2948	1
3221	3139	1
3221	1751	2
1751	897	3
3221	1982	2
1982	1985	3
2810	3015	1
3015	2954	1
3015	1116	2
3015	2785	1
3015	2114	2
2114	391	3
2976	2328	1
2328	243	2
2328	2036	2
2328	1505	2
2328	255	2
2328	2098	2
2328	862	2
2328	1419	2
2328	1678	2
2328	128	2
2328	2881	1
2328	1517	2
2328	158	2
2328	3092	1
2328	622	2
2328	1989	2
2328	2438	1
2328	2169	1
2328	2981	1
2328	721	2
2328	3020	1
2328	1878	2
2328	2463	1
2328	3122	1
2328	2348	1
2328	3105	1
2328	2610	1
2328	1096	2
2328	2983	1
2328	1795	2
2328	3200	1
2328	2065	2
2328	282	2
2328	82	2
2328	2003	2
2328	98	2
2976	2612	1
2612	2837	1
2612	2944	1
2612	1509	2
2612	3005	1
2612	374	2
2612	2351	1
2612	3224	1
2612	1699	2
2612	832	2
2976	3099	1
3099	1872	2
3099	125	2
3099	228	2
3099	2039	2
3099	231	2
3099	2671	1
3099	216	2
3099	2269	1
3099	2882	1
3099	1835	2
3099	2364	1
3099	637	2
2976	3143	1
3143	2525	1
2525	2691	1
2525	3026	1
2525	1269	2
2525	2307	1
2525	39	2
2525	2928	1
2525	1151	2
2525	1430	2
2525	764	2
2525	2375	1
2525	1707	2
2525	16	2
2525	3011	1
2525	981	2
2525	3034	1
2525	1051	2
2525	2456	1
2525	52	2
2525	1828	2
3143	2795	1
2795	2171	1
2795	1551	2
2795	2552	1
2795	735	2
2795	2491	1
2795	773	2
2795	322	2
2795	933	2
2795	950	2
2795	2366	1
2795	2556	1
2795	1612	2
2795	269	2
2795	2485	1
2795	531	2
2795	207	2
2795	2575	1
2795	1554	2
2795	2341	1
2795	2677	1
2795	1398	2
2795	2920	1
2795	1943	2
2795	2072	2
2795	1973	2
2795	2453	1
2976	2244	1
2244	505	2
2244	771	2
2244	1652	2
2244	1152	2
2244	157	2
2244	889	2
2244	2009	2
2244	988	2
2244	572	2
2244	163	2
2244	755	2
2244	1974	2
2244	1175	2
2244	1346	2
2244	2718	1
2244	979	2
2244	1631	2
2244	2864	1
2244	935	2
2244	1354	2
2244	2984	1
2244	1615	2
2244	2412	1
2244	1440	2
2244	1412	2
2244	3170	1
2244	818	2
2244	388	2
2244	2170	1
2170	2819	1
2170	1732	2
2170	2971	1
2170	655	2
2170	2543	1
2170	922	2
2170	2396	1
2170	1951	2
2170	2461	1
2170	704	2
2170	1156	2
2170	2430	1
2170	144	2
2170	2202	1
2170	592	2
2170	2397	1
2244	2222	1
2222	3158	1
2222	2817	1
2222	2274	1
2222	1257	2
2222	348	2
2222	3029	1
2222	999	2
2222	2447	1
2222	403	2
2222	503	2
2222	2902	1
2222	397	2
2222	2395	1
2222	2100	2
2222	1741	2
2222	1559	2
2222	2367	1
2222	2044	2
2222	2500	1
2222	2426	1
2222	2231	1
2222	2512	1
2222	758	2
2976	3216	1
3216	610	2
3216	1402	2
3216	728	2
3216	1838	2
3216	2549	1
3216	473	2
3216	472	2
3216	2709	1
3216	2618	1
3216	2381	1
3216	67	2
3216	2086	2
3216	2752	1
3216	326	2
3216	1392	2
3216	2603	1
2603	2696	1
2603	102	2
2603	2335	1
2603	3069	1
2603	1390	2
2603	1503	2
2603	1045	2
2603	2161	1
2603	241	2
2603	2104	2
2603	1879	2
2603	2192	1
2603	2111	2
2603	2143	2
2603	846	2
2603	2458	1
2603	1965	2
2603	2651	1
2603	2175	1
2603	2164	1
2603	1323	2
2603	2542	1
2603	984	2
2603	2217	1
2603	396	2
2976	2848	1
2848	204	2
2848	1753	2
2848	3209	1
2848	2126	2
2848	2384	1
2848	223	2
2848	2392	1
2848	547	2
2848	966	2
2848	2536	1
2848	904	2
2848	242	2
2848	2078	2
2848	2977	1
2977	2956	1
2977	113	2
2977	11	2
2977	2212	1
2977	1150	2
2976	2741	1
2741	93	2
2741	2136	2
2741	1487	2
2741	1646	2
2741	1786	2
2741	2580	1
2741	1668	2
2741	2841	1
2741	1373	2
2976	3073	1
3073	1550	2
3073	1837	2
3073	682	2
3073	1270	2
3073	2400	1
3073	45	2
2976	2454	1
2454	968	2
2454	1080	2
2454	1065	2
2454	1703	2
2454	2669	1
2454	1592	2
2454	2878	1
2454	3121	1
2454	1095	2
2454	55	2
2454	2031	2
2454	3120	1
2454	2007	2
2976	2409	1
2409	2411	1
2411	2140	2
2411	1526	2
2411	1192	2
2411	1978	2
2411	768	2
2411	136	2
2411	786	2
2411	2156	1
2411	2753	1
2411	3033	1
2411	446	2
2411	464	2
2411	2069	2
2411	2562	1
2411	1565	2
2411	2436	1
2411	2450	1
2411	2799	1
2411	272	2
2411	2699	1
2411	2334	1
2411	726	2
2411	2505	1
2411	1291	2
2411	2325	1
2411	2385	1
2411	790	2
2411	2830	1
2411	2845	1
2411	1268	2
2411	2496	1
2411	908	2
